sha256,split,stored_path,orig_name,size_bytes,mime,label
65c509b41b765d0d98e587eef7eecffe84fa4ba1f9e56383e42ded4717cdaa92,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\65c509b41b765d0d98e587eef7eecffe84fa4ba1f9e56383e42ded4717cdaa92\njzshtfmcw.mp4,njzshtfmcw.mp4,3532672,video/mp4,
517a453ea358e9c7b0a2fb0727cb172b592998f3944976389dc08bf766879643,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\517a453ea358e9c7b0a2fb0727cb172b592998f3944976389dc08bf766879643\nkhzxomani.mp4,nkhzxomani.mp4,5898606,video/mp4,
1d76de2ee1ed4c970e4f2d38a1a52d2da697a5b69690cb3bd8940cf47fc42d81,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\1d76de2ee1ed4c970e4f2d38a1a52d2da697a5b69690cb3bd8940cf47fc42d81\novarhxpbj.mp4,novarhxpbj.mp4,3425550,video/mp4,
8d35829c9763b0b69fa217d8d0381c0c9e574c17a8d77f1472c304389a1a7717,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\8d35829c9763b0b69fa217d8d0381c0c9e574c17a8d77f1472c304389a1a7717\nplviymzlg.mp4,nplviymzlg.mp4,6350142,video/mp4,
2a8992c69b40cc5ad8ef9a127f4492efa51010bd92ebc166d41096ec7f85b4e8,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\2a8992c69b40cc5ad8ef9a127f4492efa51010bd92ebc166d41096ec7f85b4e8\nswtvttxre.mp4,nswtvttxre.mp4,3848401,video/mp4,
bb5aa96a69382fbdbfc27fd57044043ad5af1ddbf93b87228c0c5ecab81dbbfa,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\bb5aa96a69382fbdbfc27fd57044043ad5af1ddbf93b87228c0c5ecab81dbbfa\nthpnwylxo.mp4,nthpnwylxo.mp4,9158744,video/mp4,
fe891d5494807737e64ff8e8cd236379e45e26872d6308e1daabe2e0193dabd2,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\fe891d5494807737e64ff8e8cd236379e45e26872d6308e1daabe2e0193dabd2\nwvloufjty.mp4,nwvloufjty.mp4,4105755,video/mp4,
dae48dc62239828c03d48d618bdeb6be4a4dc600ad59635e40729024ae52fbeb,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\dae48dc62239828c03d48d618bdeb6be4a4dc600ad59635e40729024ae52fbeb\nwvsbmyndn.mp4,nwvsbmyndn.mp4,3491486,video/mp4,
c5f7b90d251ae3a28e360f0760596100647a56389f1efff74e6836a769ea9caa,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\c5f7b90d251ae3a28e360f0760596100647a56389f1efff74e6836a769ea9caa\nxgzmgzkfv.mp4,nxgzmgzkfv.mp4,6388305,video/mp4,
c5ca50b48b5278fac7bcc264d7ebff4ffecbee721afeb6b506af5a71d3affb5b,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\c5ca50b48b5278fac7bcc264d7ebff4ffecbee721afeb6b506af5a71d3affb5b\nxnmkytwze.mp4,nxnmkytwze.mp4,4075409,video/mp4,
cd6252040a047ac738978989d06e9af8ee72efad5057d27d18ed4876b11d8ce2,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\cd6252040a047ac738978989d06e9af8ee72efad5057d27d18ed4876b11d8ce2\nxzgekegsp.mp4,nxzgekegsp.mp4,10954614,video/mp4,
b3dcd83043a16fc4964b248de9c4525363cdd2a1d8956df418ff8a5aaa6c4b8b,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\b3dcd83043a16fc4964b248de9c4525363cdd2a1d8956df418ff8a5aaa6c4b8b\nycmyuzpml.mp4,nycmyuzpml.mp4,3042290,video/mp4,
f68940d9661d72942b7ebc3df46c5d5da1f4757249298d2fcfadecbcb62d9471,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\f68940d9661d72942b7ebc3df46c5d5da1f4757249298d2fcfadecbcb62d9471\nymodlmxni.mp4,nymodlmxni.mp4,3567176,video/mp4,
8e7b942b3659d57b4dfd979e3d14040bc2158ab4d9914e0d065c54f14ff2ff4a,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\8e7b942b3659d57b4dfd979e3d14040bc2158ab4d9914e0d065c54f14ff2ff4a\oaguiggjyv.mp4,oaguiggjyv.mp4,4554301,video/mp4,
d3ac72b4b4b2692882a827170bc906b8b1d9ef36a7797b3424fdee35e2e30164,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\d3ac72b4b4b2692882a827170bc906b8b1d9ef36a7797b3424fdee35e2e30164\ocgdbrgmtq.mp4,ocgdbrgmtq.mp4,4006264,video/mp4,
e9ff3715040d806455e058f95edbf94eb2f8c3d6b084dd359057e0f2e6a75b76,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\e9ff3715040d806455e058f95edbf94eb2f8c3d6b084dd359057e0f2e6a75b76\oefukgnvel.mp4,oefukgnvel.mp4,3899326,video/mp4,
f06aa94723f31ddd089e2e671c085264289a5a41e1da7aa3734580f269fdc565,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\f06aa94723f31ddd089e2e671c085264289a5a41e1da7aa3734580f269fdc565\oelqpetgwj.mp4,oelqpetgwj.mp4,8553482,video/mp4,
b7b0b7b6a6e983cdcf4ce7f4f3006b91a7e3981aa66adc5ead30fb845b48eb26,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\b7b0b7b6a6e983cdcf4ce7f4f3006b91a7e3981aa66adc5ead30fb845b48eb26\ojsxxkalat.mp4,ojsxxkalat.mp4,7769588,video/mp4,
a09aa63a0eb7a033d6ffcfacc6e46feb07b9b3ed15e0a9be252ce2e7ef3b6bf9,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\a09aa63a0eb7a033d6ffcfacc6e46feb07b9b3ed15e0a9be252ce2e7ef3b6bf9\okgelildpc.mp4,okgelildpc.mp4,9215703,video/mp4,
d5bef3a08b573d0e278f02f29a3aa1e2cdf6432abd6f0592aa66d82774d80884,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\d5bef3a08b573d0e278f02f29a3aa1e2cdf6432abd6f0592aa66d82774d80884\omphqltjdd.mp4,omphqltjdd.mp4,3485386,video/mp4,
fa4487791f01975f30356c71148ee2600b261699f70e370fc6e74329be863a0a,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\fa4487791f01975f30356c71148ee2600b261699f70e370fc6e74329be863a0a\ooafcxxfrs.mp4,ooafcxxfrs.mp4,4369101,video/mp4,
41b9ac4f503d998eabd2acdc7c46fd133df93cf34c63236fdd5f00d965819eeb,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\41b9ac4f503d998eabd2acdc7c46fd133df93cf34c63236fdd5f00d965819eeb\oocincvedt.mp4,oocincvedt.mp4,3749779,video/mp4,
1b6a252472fa4120287889c50d4c9cdb3612eeb329779f77758fc8ffdaa181c4,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\1b6a252472fa4120287889c50d4c9cdb3612eeb329779f77758fc8ffdaa181c4\oojxonbgow.mp4,oojxonbgow.mp4,4393579,video/mp4,
de097e2ba7691aa9d3b5c9fadeaf817644e5e36e56c2cf957e061c0f56622aec,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\de097e2ba7691aa9d3b5c9fadeaf817644e5e36e56c2cf957e061c0f56622aec\opvqdabdap.mp4,opvqdabdap.mp4,12770005,video/mp4,
c5c7ba645c8f5b40d4299f8b638e11e1200ecb5bbfe07b8a6271b5ddb9e310c7,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\c5c7ba645c8f5b40d4299f8b638e11e1200ecb5bbfe07b8a6271b5ddb9e310c7\orekjthsef.mp4,orekjthsef.mp4,4916372,video/mp4,
3790955a858c9913eec14b6dc835efe181efdf460265e306815d9a2efa01ac94,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\3790955a858c9913eec14b6dc835efe181efdf460265e306815d9a2efa01ac94\orixbcfvdz.mp4,orixbcfvdz.mp4,7981019,video/mp4,
1ad41cd66f8a12f56460d1fc6c9dcb24607681598d9e20509544a726cf591f36,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\1ad41cd66f8a12f56460d1fc6c9dcb24607681598d9e20509544a726cf591f36\ouaowjmigq.mp4,ouaowjmigq.mp4,8621097,video/mp4,
a4a61897a0469965b4312342493d10c380f1c6e0b332dd2b2a6d4f27dc1d3732,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\a4a61897a0469965b4312342493d10c380f1c6e0b332dd2b2a6d4f27dc1d3732\owaogcehvc.mp4,owaogcehvc.mp4,4945713,video/mp4,
a9d04bf6cddec794e29a29139074d739f538a906798fcd3e9d107b633ed5010f,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\a9d04bf6cddec794e29a29139074d739f538a906798fcd3e9d107b633ed5010f\oyqgwjdwaj.mp4,oyqgwjdwaj.mp4,7161168,video/mp4,
7c8f8ce8e3a29a1204a13a97352a8059481f695ee31f66da9dccabcb17acb3f5,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\7c8f8ce8e3a29a1204a13a97352a8059481f695ee31f66da9dccabcb17acb3f5\oysopgovhu.mp4,oysopgovhu.mp4,4087654,video/mp4,
22a41a4eb7f71c8eb0507b76f375e4f2f789b22d4e915494ddd4d86cfc99f868,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\22a41a4eb7f71c8eb0507b76f375e4f2f789b22d4e915494ddd4d86cfc99f868\papagllumt.mp4,papagllumt.mp4,4218377,video/mp4,
09b5d7da28d44addb12c4e6c37f905d9231b04b125c54f7ec36a3a954cfa7782,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\09b5d7da28d44addb12c4e6c37f905d9231b04b125c54f7ec36a3a954cfa7782\pcoxcmtroa.mp4,pcoxcmtroa.mp4,4712380,video/mp4,
84655ada48b77ab4c30b7f087e01c3a6afd46d8aa59fbd1a4821a0081b2d2d7f,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\84655ada48b77ab4c30b7f087e01c3a6afd46d8aa59fbd1a4821a0081b2d2d7f\pcyswtgick.mp4,pcyswtgick.mp4,5065193,video/mp4,
e5270a5a72aeb109764a8c8b8464818a02b2715b39a942b51f1a9133e24b3db6,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\e5270a5a72aeb109764a8c8b8464818a02b2715b39a942b51f1a9133e24b3db6\pdswwyyntw.mp4,pdswwyyntw.mp4,3647460,video/mp4,
eed8580d12967446bbabab44c15ee4c771e202edb74efbe86495667421b2613a,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\eed8580d12967446bbabab44c15ee4c771e202edb74efbe86495667421b2613a\pdufsewrec.mp4,pdufsewrec.mp4,5858045,video/mp4,
d10addc61c62e8688a8472b515bf1d91026c6a1362c8c75d437da902445e81ec,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\d10addc61c62e8688a8472b515bf1d91026c6a1362c8c75d437da902445e81ec\petmyhjclt.mp4,petmyhjclt.mp4,12437844,video/mp4,
b2b02729bac9571649f8107659c9bba8b1cb3e744e0a28a0c6f75a135c60fa6b,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\b2b02729bac9571649f8107659c9bba8b1cb3e744e0a28a0c6f75a135c60fa6b\phjvutxpoi.mp4,phjvutxpoi.mp4,9382948,video/mp4,
67cbffff823cfc7b6917a6f612d61612e317ad82682031757a0d32994c398f35,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\67cbffff823cfc7b6917a6f612d61612e317ad82682031757a0d32994c398f35\pqdeutauqc.mp4,pqdeutauqc.mp4,12558059,video/mp4,
398d99a35619dee4f22089288bc4bf4665e77d8fa2d96d9d505892c1bf051f55,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\398d99a35619dee4f22089288bc4bf4665e77d8fa2d96d9d505892c1bf051f55\pqthmvwonf.mp4,pqthmvwonf.mp4,8235684,video/mp4,
81d257c8358b628b6e8e927ac94519b091f66f523910eb600a55bfa99947bf56,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\81d257c8358b628b6e8e927ac94519b091f66f523910eb600a55bfa99947bf56\prhmixykhr.mp4,prhmixykhr.mp4,4299922,video/mp4,
fcd76dddf8219f7fea9217768dbf675dc65e04a48b4be1f3b442198aebdc6df5,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\fcd76dddf8219f7fea9217768dbf675dc65e04a48b4be1f3b442198aebdc6df5\prwsfljdjo.mp4,prwsfljdjo.mp4,4476139,video/mp4,
55581567465db3d3c44c50389d7b18a32de71fb002f7ccc9b824c8ef234bb6c7,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\55581567465db3d3c44c50389d7b18a32de71fb002f7ccc9b824c8ef234bb6c7\psesikjaxx.mp4,psesikjaxx.mp4,3534376,video/mp4,
f4cf2971b4500b772f64a6df9ec55f9f1cca12021e733340b98128027029a891,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\f4cf2971b4500b772f64a6df9ec55f9f1cca12021e733340b98128027029a891\ptbfnkajyi.mp4,ptbfnkajyi.mp4,4053503,video/mp4,
dd19e4dc87484a4544dd76667fe28ffa519dfa88caab5dbc2c56e717b474fe7c,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\dd19e4dc87484a4544dd76667fe28ffa519dfa88caab5dbc2c56e717b474fe7c\ptbnewtvon.mp4,ptbnewtvon.mp4,6349873,video/mp4,
4983559ac21258b241d3c4f6c87039a8bf22e8d5a029fcf031f29dd794b3d575,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\4983559ac21258b241d3c4f6c87039a8bf22e8d5a029fcf031f29dd794b3d575\pxcfrszlgi.mp4,pxcfrszlgi.mp4,9119355,video/mp4,
adbda4f66a96ac895864b5a6dba5ac0b1a7890b0583de0164047ae78a8574ddc,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\adbda4f66a96ac895864b5a6dba5ac0b1a7890b0583de0164047ae78a8574ddc\pxjkzvqomp.mp4,pxjkzvqomp.mp4,3176902,video/mp4,
970498a19656ce07c1bf7ee56b97e912fd35ca9d6619d28f8a0aca4361414454,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\970498a19656ce07c1bf7ee56b97e912fd35ca9d6619d28f8a0aca4361414454\qarqtkvgby.mp4,qarqtkvgby.mp4,7316436,video/mp4,
c6744ed1f7b93683b6b5908f2dbf793e04f6199b74b0cfac9962e502a1f54cbb,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\c6744ed1f7b93683b6b5908f2dbf793e04f6199b74b0cfac9962e502a1f54cbb\qcbkztamqc.mp4,qcbkztamqc.mp4,4622083,video/mp4,
d5301fda8e7ad6a0b2ea463bb8ac2044fa6a861da552143b554d309a5cdaaf42,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\d5301fda8e7ad6a0b2ea463bb8ac2044fa6a861da552143b554d309a5cdaaf42\qclpbcbgeq.mp4,qclpbcbgeq.mp4,14533989,video/mp4,
964c1acf5eb9b9003b14741329e7bdac79a450ca48aa2cd300bce6c41d5222f5,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\964c1acf5eb9b9003b14741329e7bdac79a450ca48aa2cd300bce6c41d5222f5\qdqdsaiitt.mp4,qdqdsaiitt.mp4,3788293,video/mp4,
146179800e44f19062402a5b01ee483ba635fd1c02ee2f83904c53900e176450,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\146179800e44f19062402a5b01ee483ba635fd1c02ee2f83904c53900e176450\qhkzlnzruj.mp4,qhkzlnzruj.mp4,4136355,video/mp4,
2b731356b54abc5c9884a9a61ca71c5286c17f8f461fb03bfed0f81b5aa7dc86,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\2b731356b54abc5c9884a9a61ca71c5286c17f8f461fb03bfed0f81b5aa7dc86\qhsehzgxqj.mp4,qhsehzgxqj.mp4,4677292,video/mp4,
e30eb141f02c85b7a5537861409b55377ca46360805901c3dece77362583762f,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\e30eb141f02c85b7a5537861409b55377ca46360805901c3dece77362583762f\qlqhjcshpk.mp4,qlqhjcshpk.mp4,4653708,video/mp4,
60039e4a9b50370ae3949f15eb62e4f4fa5b1f0af8391fbe9c4915ebeed2d844,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\60039e4a9b50370ae3949f15eb62e4f4fa5b1f0af8391fbe9c4915ebeed2d844\qlvsqdroqo.mp4,qlvsqdroqo.mp4,4994863,video/mp4,
596285092ae9d24b9ac6ab79e635a2e816f102cf19cc62a13cab6a03838b94d4,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\596285092ae9d24b9ac6ab79e635a2e816f102cf19cc62a13cab6a03838b94d4\qooxnxqqjb.mp4,qooxnxqqjb.mp4,3882603,video/mp4,
ec1529098fcaa95636b9b8e8b9aef00042f6b941ae4f9a3db2ad84ed5b5fea4d,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\ec1529098fcaa95636b9b8e8b9aef00042f6b941ae4f9a3db2ad84ed5b5fea4d\qqnlrngaft.mp4,qqnlrngaft.mp4,3539283,video/mp4,
5ebf3502b5f386b039ef011adf8d9131a062c253ccc1ff9cbf08c2935957e104,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\5ebf3502b5f386b039ef011adf8d9131a062c253ccc1ff9cbf08c2935957e104\qsjiypnjwi.mp4,qsjiypnjwi.mp4,14171438,video/mp4,
fd3abe21ca02936f940fd248925ad6a2b02c5fb15f358fea61b594b908911c0c,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\fd3abe21ca02936f940fd248925ad6a2b02c5fb15f358fea61b594b908911c0c\qswlzfgcgj.mp4,qswlzfgcgj.mp4,3703388,video/mp4,
33bef00c7bc63446a311de47b05cfb405da73eb5e1755dbbb3964d20f3fd7942,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\33bef00c7bc63446a311de47b05cfb405da73eb5e1755dbbb3964d20f3fd7942\qxyrtwozyw.mp4,qxyrtwozyw.mp4,3365616,video/mp4,
557133d6021694d439eafec2e3e222215bc84f307a7ca4e14eca6da83c01544a,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\557133d6021694d439eafec2e3e222215bc84f307a7ca4e14eca6da83c01544a\qyyhuvqmyf.mp4,qyyhuvqmyf.mp4,4096496,video/mp4,
8086d080923939da4417e66e80eeac741690ad8c2666afaf98cd8be334c6ac39,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\8086d080923939da4417e66e80eeac741690ad8c2666afaf98cd8be334c6ac39\rcecrgeotc.mp4,rcecrgeotc.mp4,3956018,video/mp4,
eed79281b237336e3e58530bf1c2243dbb81d98bbe40b6822fef150173e61822,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\eed79281b237336e3e58530bf1c2243dbb81d98bbe40b6822fef150173e61822\rcjfxxhcal.mp4,rcjfxxhcal.mp4,6511199,video/mp4,
14d38e32bcd801584741cf7f80d3f3779142f97d06960017380601c55424f7d5,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\14d38e32bcd801584741cf7f80d3f3779142f97d06960017380601c55424f7d5\rerpivllud.mp4,rerpivllud.mp4,4065132,video/mp4,
b6d0bb841ebe6a8e20cf265b45356a1ea3fed9837025e8d549b2437290d79273,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\b6d0bb841ebe6a8e20cf265b45356a1ea3fed9837025e8d549b2437290d79273\rfjuhbnlro.mp4,rfjuhbnlro.mp4,16218775,video/mp4,
95c895dce55f4a35907725cffec70d645d399c86a518f854a4efa0a7098dceca,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\95c895dce55f4a35907725cffec70d645d399c86a518f854a4efa0a7098dceca\rfwxcinshk.mp4,rfwxcinshk.mp4,8239068,video/mp4,
42180d05f091d215deb73055dea12c890106bbbd3c021d26183d7428930670a3,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\42180d05f091d215deb73055dea12c890106bbbd3c021d26183d7428930670a3\rklawjhbpv.mp4,rklawjhbpv.mp4,3425067,video/mp4,
b98eb5f17dca6493aab1730fb0f8522f7874a73279fe2dcb02b51c656cc1f761,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\b98eb5f17dca6493aab1730fb0f8522f7874a73279fe2dcb02b51c656cc1f761\rktrpsdlci.mp4,rktrpsdlci.mp4,3519445,video/mp4,
9887712764ec7cd885952c3694c1c2e02b9b89bf6a388908e8f8b85994517b46,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\9887712764ec7cd885952c3694c1c2e02b9b89bf6a388908e8f8b85994517b46\rmlzgerevr.mp4,rmlzgerevr.mp4,3377429,video/mp4,
1526b655c4eff67b47d64e9e9b9ea2362c84f21c110f063e58632887a842161d,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\1526b655c4eff67b47d64e9e9b9ea2362c84f21c110f063e58632887a842161d\rmufsuogzn.mp4,rmufsuogzn.mp4,4686309,video/mp4,
2a947d07aa3eed5c9c7d83c7195a4eaa62f6ed890e33a8d04d0c159b960653a7,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\2a947d07aa3eed5c9c7d83c7195a4eaa62f6ed890e33a8d04d0c159b960653a7\rnfcjxynfa.mp4,rnfcjxynfa.mp4,2835573,video/mp4,
35e297d6e15eb84fb27a34df439e50a2cfff62c149f930cc21b5235b4cf3f0c0,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\35e297d6e15eb84fb27a34df439e50a2cfff62c149f930cc21b5235b4cf3f0c0\rrrfjhugvb.mp4,rrrfjhugvb.mp4,4929015,video/mp4,
e0c586c4e632586efde54be8fd4219c89ac5d585edceafdcb1e8f2654eee6224,test,C:\Users\jinoh\Downloads\personal projects\Blackline-AI-Forensic-Tool-for-Detecting-Deepfake-and-Synthetic-Media\data\raw\e0c586c4e632586efde54be8fd4219c89ac5d585edceafdcb1e8f2654eee6224\rtpbawlmxr.mp4,rtpbawlmxr.mp4,4110523,video/mp4,
