asset_id,sha256,split,stored_path,store_root,orig_name,size_bytes,mime,label,label_num,width,height,fps,codec,duration_s,nb_streams,format_valid,decode_valid,val_width,val_height,val_duration_s
5ce22656-88c7-4876-bafe-19bd6cb03e9f,bf13be1b96b3f59c136ce54bbc4f5cffc0f318be51255eb1d09353e11b1f4793,test,bf13be1b96b3f59c136ce54bbc4f5cffc0f318be51255eb1d09353e11b1f4793\ndikguxzek.mp4,backend\data\raw,ndikguxzek.mp4,9088434,video/mp4,,,,,,,,,,,,,
b6015f9e-0adf-4edb-8425-8d0da83d9545,f435a283d842b7a1d8979fee3c9068fe2fccacc26881c6d79279397b66ef521a,test,f435a283d842b7a1d8979fee3c9068fe2fccacc26881c6d79279397b66ef521a\nikynwcvuh.mp4,backend\data\raw,nikynwcvuh.mp4,3963045,video/mp4,,,,,,,,,,,,,
a5538fa7-3c43-46c2-aafe-00445ac180df,65c509b41b765d0d98e587eef7eecffe84fa4ba1f9e56383e42ded4717cdaa92,test,65c509b41b765d0d98e587eef7eecffe84fa4ba1f9e56383e42ded4717cdaa92\njzshtfmcw.mp4,backend\data\raw,njzshtfmcw.mp4,3532672,video/mp4,,,,,,,,,,,,,
addaa92e-4aa8-41d3-afd6-496ff9be8405,517a453ea358e9c7b0a2fb0727cb172b592998f3944976389dc08bf766879643,test,517a453ea358e9c7b0a2fb0727cb172b592998f3944976389dc08bf766879643\nkhzxomani.mp4,backend\data\raw,nkhzxomani.mp4,5898606,video/mp4,,,,,,,,,,,,,
d0ab036b-6238-4157-b4f4-3bfad5a159d1,1d76de2ee1ed4c970e4f2d38a1a52d2da697a5b69690cb3bd8940cf47fc42d81,test,1d76de2ee1ed4c970e4f2d38a1a52d2da697a5b69690cb3bd8940cf47fc42d81\novarhxpbj.mp4,backend\data\raw,novarhxpbj.mp4,3425550,video/mp4,,,,,,,,,,,,,
64f4f322-66e1-4d06-9145-38b4876a2801,8d35829c9763b0b69fa217d8d0381c0c9e574c17a8d77f1472c304389a1a7717,test,8d35829c9763b0b69fa217d8d0381c0c9e574c17a8d77f1472c304389a1a7717\nplviymzlg.mp4,backend\data\raw,nplviymzlg.mp4,6350142,video/mp4,,,,,,,,,,,,,
3be63f63-6ba6-4bd9-9fc7-d8a66cf7d6e3,2a8992c69b40cc5ad8ef9a127f4492efa51010bd92ebc166d41096ec7f85b4e8,test,2a8992c69b40cc5ad8ef9a127f4492efa51010bd92ebc166d41096ec7f85b4e8\nswtvttxre.mp4,backend\data\raw,nswtvttxre.mp4,3848401,video/mp4,,,,,,,,,,,,,
ecadadfd-ec50-439a-b3bc-5b412be82c69,bb5aa96a69382fbdbfc27fd57044043ad5af1ddbf93b87228c0c5ecab81dbbfa,test,bb5aa96a69382fbdbfc27fd57044043ad5af1ddbf93b87228c0c5ecab81dbbfa\nthpnwylxo.mp4,backend\data\raw,nthpnwylxo.mp4,9158744,video/mp4,,,,,,,,,,,,,
412db7d0-c52a-4ee2-9c5f-2408a7d3e729,fe891d5494807737e64ff8e8cd236379e45e26872d6308e1daabe2e0193dabd2,test,fe891d5494807737e64ff8e8cd236379e45e26872d6308e1daabe2e0193dabd2\nwvloufjty.mp4,backend\data\raw,nwvloufjty.mp4,4105755,video/mp4,,,,,,,,,,,,,
a7227945-1896-4ca4-bec4-fc6c21045193,dae48dc62239828c03d48d618bdeb6be4a4dc600ad59635e40729024ae52fbeb,test,dae48dc62239828c03d48d618bdeb6be4a4dc600ad59635e40729024ae52fbeb\nwvsbmyndn.mp4,backend\data\raw,nwvsbmyndn.mp4,3491486,video/mp4,,,,,,,,,,,,,
aa6525ae-c5cc-412e-82e1-fa8a6679031f,c5f7b90d251ae3a28e360f0760596100647a56389f1efff74e6836a769ea9caa,test,c5f7b90d251ae3a28e360f0760596100647a56389f1efff74e6836a769ea9caa\nxgzmgzkfv.mp4,backend\data\raw,nxgzmgzkfv.mp4,6388305,video/mp4,,,,,,,,,,,,,
c391a1d4-f18a-42b7-8b97-5cfd1a77dfbb,c5ca50b48b5278fac7bcc264d7ebff4ffecbee721afeb6b506af5a71d3affb5b,test,c5ca50b48b5278fac7bcc264d7ebff4ffecbee721afeb6b506af5a71d3affb5b\nxnmkytwze.mp4,backend\data\raw,nxnmkytwze.mp4,4075409,video/mp4,,,,,,,,,,,,,
9a14ebb0-526d-4bd3-afc5-f509001e06b5,cd6252040a047ac738978989d06e9af8ee72efad5057d27d18ed4876b11d8ce2,test,cd6252040a047ac738978989d06e9af8ee72efad5057d27d18ed4876b11d8ce2\nxzgekegsp.mp4,backend\data\raw,nxzgekegsp.mp4,10954614,video/mp4,,,,,,,,,,,,,
ffbeeb19-f877-4ee5-8acd-164c39741406,b3dcd83043a16fc4964b248de9c4525363cdd2a1d8956df418ff8a5aaa6c4b8b,test,b3dcd83043a16fc4964b248de9c4525363cdd2a1d8956df418ff8a5aaa6c4b8b\nycmyuzpml.mp4,backend\data\raw,nycmyuzpml.mp4,3042290,video/mp4,,,,,,,,,,,,,
04f08d2b-e3a9-48cc-9e6a-42ffdc50a9e0,f68940d9661d72942b7ebc3df46c5d5da1f4757249298d2fcfadecbcb62d9471,test,f68940d9661d72942b7ebc3df46c5d5da1f4757249298d2fcfadecbcb62d9471\nymodlmxni.mp4,backend\data\raw,nymodlmxni.mp4,3567176,video/mp4,,,,,,,,,,,,,
87719269-0c17-448c-a1c9-be7e6496bd47,8e7b942b3659d57b4dfd979e3d14040bc2158ab4d9914e0d065c54f14ff2ff4a,test,8e7b942b3659d57b4dfd979e3d14040bc2158ab4d9914e0d065c54f14ff2ff4a\oaguiggjyv.mp4,backend\data\raw,oaguiggjyv.mp4,4554301,video/mp4,,,,,,,,,,,,,
eecaa133-84ed-475c-987c-42cdd132640a,d3ac72b4b4b2692882a827170bc906b8b1d9ef36a7797b3424fdee35e2e30164,test,d3ac72b4b4b2692882a827170bc906b8b1d9ef36a7797b3424fdee35e2e30164\ocgdbrgmtq.mp4,backend\data\raw,ocgdbrgmtq.mp4,4006264,video/mp4,,,,,,,,,,,,,
719d1c71-8911-46b5-ac82-64f15e41074d,e9ff3715040d806455e058f95edbf94eb2f8c3d6b084dd359057e0f2e6a75b76,test,e9ff3715040d806455e058f95edbf94eb2f8c3d6b084dd359057e0f2e6a75b76\oefukgnvel.mp4,backend\data\raw,oefukgnvel.mp4,3899326,video/mp4,,,,,,,,,,,,,
5894fc53-1fb6-4d50-8a46-c6697ed5cea8,f06aa94723f31ddd089e2e671c085264289a5a41e1da7aa3734580f269fdc565,test,f06aa94723f31ddd089e2e671c085264289a5a41e1da7aa3734580f269fdc565\oelqpetgwj.mp4,backend\data\raw,oelqpetgwj.mp4,8553482,video/mp4,,,,,,,,,,,,,
ba512596-9d04-45a2-bde1-c88b95b413ab,b7b0b7b6a6e983cdcf4ce7f4f3006b91a7e3981aa66adc5ead30fb845b48eb26,test,b7b0b7b6a6e983cdcf4ce7f4f3006b91a7e3981aa66adc5ead30fb845b48eb26\ojsxxkalat.mp4,backend\data\raw,ojsxxkalat.mp4,7769588,video/mp4,,,,,,,,,,,,,
d3fbe682-5a92-4a20-8afd-5d2857997c31,a09aa63a0eb7a033d6ffcfacc6e46feb07b9b3ed15e0a9be252ce2e7ef3b6bf9,test,a09aa63a0eb7a033d6ffcfacc6e46feb07b9b3ed15e0a9be252ce2e7ef3b6bf9\okgelildpc.mp4,backend\data\raw,okgelildpc.mp4,9215703,video/mp4,,,,,,,,,,,,,
275abb2c-e3e8-4faf-ae27-4a33ceffdd0e,d5bef3a08b573d0e278f02f29a3aa1e2cdf6432abd6f0592aa66d82774d80884,test,d5bef3a08b573d0e278f02f29a3aa1e2cdf6432abd6f0592aa66d82774d80884\omphqltjdd.mp4,backend\data\raw,omphqltjdd.mp4,3485386,video/mp4,,,,,,,,,,,,,
a8d91ef1-bf44-4b96-9f57-22bae68917d7,fa4487791f01975f30356c71148ee2600b261699f70e370fc6e74329be863a0a,test,fa4487791f01975f30356c71148ee2600b261699f70e370fc6e74329be863a0a\ooafcxxfrs.mp4,backend\data\raw,ooafcxxfrs.mp4,4369101,video/mp4,,,,,,,,,,,,,
015198ce-3557-49f9-85b4-13e81b494002,41b9ac4f503d998eabd2acdc7c46fd133df93cf34c63236fdd5f00d965819eeb,test,41b9ac4f503d998eabd2acdc7c46fd133df93cf34c63236fdd5f00d965819eeb\oocincvedt.mp4,backend\data\raw,oocincvedt.mp4,3749779,video/mp4,,,,,,,,,,,,,
bbf4c63f-e386-45fe-b0cc-c24b9e1d1b50,1b6a252472fa4120287889c50d4c9cdb3612eeb329779f77758fc8ffdaa181c4,test,1b6a252472fa4120287889c50d4c9cdb3612eeb329779f77758fc8ffdaa181c4\oojxonbgow.mp4,backend\data\raw,oojxonbgow.mp4,4393579,video/mp4,,,,,,,,,,,,,
3c9e7463-5b0a-4d48-8071-d2cbf2585693,de097e2ba7691aa9d3b5c9fadeaf817644e5e36e56c2cf957e061c0f56622aec,test,de097e2ba7691aa9d3b5c9fadeaf817644e5e36e56c2cf957e061c0f56622aec\opvqdabdap.mp4,backend\data\raw,opvqdabdap.mp4,12770005,video/mp4,,,,,,,,,,,,,
e86caba5-55d0-43de-8890-c103cba75755,c5c7ba645c8f5b40d4299f8b638e11e1200ecb5bbfe07b8a6271b5ddb9e310c7,test,c5c7ba645c8f5b40d4299f8b638e11e1200ecb5bbfe07b8a6271b5ddb9e310c7\orekjthsef.mp4,backend\data\raw,orekjthsef.mp4,4916372,video/mp4,,,,,,,,,,,,,
f0ddf81d-f399-4c5c-b3a2-4e25e5256ac7,3790955a858c9913eec14b6dc835efe181efdf460265e306815d9a2efa01ac94,test,3790955a858c9913eec14b6dc835efe181efdf460265e306815d9a2efa01ac94\orixbcfvdz.mp4,backend\data\raw,orixbcfvdz.mp4,7981019,video/mp4,,,,,,,,,,,,,
c7fae315-4f8e-4598-8619-04ece9ec7da9,1ad41cd66f8a12f56460d1fc6c9dcb24607681598d9e20509544a726cf591f36,test,1ad41cd66f8a12f56460d1fc6c9dcb24607681598d9e20509544a726cf591f36\ouaowjmigq.mp4,backend\data\raw,ouaowjmigq.mp4,8621097,video/mp4,,,,,,,,,,,,,
9b8e5cc7-6c96-49fc-b095-5875f9ca417e,a4a61897a0469965b4312342493d10c380f1c6e0b332dd2b2a6d4f27dc1d3732,test,a4a61897a0469965b4312342493d10c380f1c6e0b332dd2b2a6d4f27dc1d3732\owaogcehvc.mp4,backend\data\raw,owaogcehvc.mp4,4945713,video/mp4,,,,,,,,,,,,,
6ff3901d-c4f4-4ec5-aeea-39cae06ca85e,a9d04bf6cddec794e29a29139074d739f538a906798fcd3e9d107b633ed5010f,test,a9d04bf6cddec794e29a29139074d739f538a906798fcd3e9d107b633ed5010f\oyqgwjdwaj.mp4,backend\data\raw,oyqgwjdwaj.mp4,7161168,video/mp4,,,,,,,,,,,,,
4c2b3204-d32d-4b68-b4c5-34b17145525d,7c8f8ce8e3a29a1204a13a97352a8059481f695ee31f66da9dccabcb17acb3f5,test,7c8f8ce8e3a29a1204a13a97352a8059481f695ee31f66da9dccabcb17acb3f5\oysopgovhu.mp4,backend\data\raw,oysopgovhu.mp4,4087654,video/mp4,,,,,,,,,,,,,
2b433177-ee1a-4d5b-afb1-3d3f008d0f40,22a41a4eb7f71c8eb0507b76f375e4f2f789b22d4e915494ddd4d86cfc99f868,test,22a41a4eb7f71c8eb0507b76f375e4f2f789b22d4e915494ddd4d86cfc99f868\papagllumt.mp4,backend\data\raw,papagllumt.mp4,4218377,video/mp4,,,,,,,,,,,,,
faed73b8-215d-4a3f-b671-eca0b90b2599,09b5d7da28d44addb12c4e6c37f905d9231b04b125c54f7ec36a3a954cfa7782,test,09b5d7da28d44addb12c4e6c37f905d9231b04b125c54f7ec36a3a954cfa7782\pcoxcmtroa.mp4,backend\data\raw,pcoxcmtroa.mp4,4712380,video/mp4,,,,,,,,,,,,,
d425819b-a2a3-416e-83bf-eb67dd2c075e,84655ada48b77ab4c30b7f087e01c3a6afd46d8aa59fbd1a4821a0081b2d2d7f,test,84655ada48b77ab4c30b7f087e01c3a6afd46d8aa59fbd1a4821a0081b2d2d7f\pcyswtgick.mp4,backend\data\raw,pcyswtgick.mp4,5065193,video/mp4,,,,,,,,,,,,,
82453c72-44ef-4b87-90be-7c73064503c0,e5270a5a72aeb109764a8c8b8464818a02b2715b39a942b51f1a9133e24b3db6,test,e5270a5a72aeb109764a8c8b8464818a02b2715b39a942b51f1a9133e24b3db6\pdswwyyntw.mp4,backend\data\raw,pdswwyyntw.mp4,3647460,video/mp4,,,,,,,,,,,,,
51e694b1-edcc-4d34-aa02-2d14ca3f97c0,eed8580d12967446bbabab44c15ee4c771e202edb74efbe86495667421b2613a,test,eed8580d12967446bbabab44c15ee4c771e202edb74efbe86495667421b2613a\pdufsewrec.mp4,backend\data\raw,pdufsewrec.mp4,5858045,video/mp4,,,,,,,,,,,,,
387e940f-461e-40f6-b14d-1a4cde4ff6f3,d10addc61c62e8688a8472b515bf1d91026c6a1362c8c75d437da902445e81ec,test,d10addc61c62e8688a8472b515bf1d91026c6a1362c8c75d437da902445e81ec\petmyhjclt.mp4,backend\data\raw,petmyhjclt.mp4,12437844,video/mp4,,,,,,,,,,,,,
a1dc3fc3-c4fb-41cf-8702-81d83717b4f5,b2b02729bac9571649f8107659c9bba8b1cb3e744e0a28a0c6f75a135c60fa6b,test,b2b02729bac9571649f8107659c9bba8b1cb3e744e0a28a0c6f75a135c60fa6b\phjvutxpoi.mp4,backend\data\raw,phjvutxpoi.mp4,9382948,video/mp4,,,,,,,,,,,,,
5ba348ff-654d-4401-97c6-2b500fa8fb35,67cbffff823cfc7b6917a6f612d61612e317ad82682031757a0d32994c398f35,test,67cbffff823cfc7b6917a6f612d61612e317ad82682031757a0d32994c398f35\pqdeutauqc.mp4,backend\data\raw,pqdeutauqc.mp4,12558059,video/mp4,,,,,,,,,,,,,
6929e092-b3fb-4c6c-a840-e73f8ec2868a,398d99a35619dee4f22089288bc4bf4665e77d8fa2d96d9d505892c1bf051f55,test,398d99a35619dee4f22089288bc4bf4665e77d8fa2d96d9d505892c1bf051f55\pqthmvwonf.mp4,backend\data\raw,pqthmvwonf.mp4,8235684,video/mp4,,,,,,,,,,,,,
30b49f22-dc94-4f34-b5a9-a16c8e2523a9,81d257c8358b628b6e8e927ac94519b091f66f523910eb600a55bfa99947bf56,test,81d257c8358b628b6e8e927ac94519b091f66f523910eb600a55bfa99947bf56\prhmixykhr.mp4,backend\data\raw,prhmixykhr.mp4,4299922,video/mp4,,,,,,,,,,,,,
2786faa3-c62c-4154-83d1-d76e5dcb3ed2,fcd76dddf8219f7fea9217768dbf675dc65e04a48b4be1f3b442198aebdc6df5,test,fcd76dddf8219f7fea9217768dbf675dc65e04a48b4be1f3b442198aebdc6df5\prwsfljdjo.mp4,backend\data\raw,prwsfljdjo.mp4,4476139,video/mp4,,,,,,,,,,,,,
c5e598ea-bd9c-425b-aa6c-c26813f06b17,55581567465db3d3c44c50389d7b18a32de71fb002f7ccc9b824c8ef234bb6c7,test,55581567465db3d3c44c50389d7b18a32de71fb002f7ccc9b824c8ef234bb6c7\psesikjaxx.mp4,backend\data\raw,psesikjaxx.mp4,3534376,video/mp4,,,,,,,,,,,,,
698a58b4-1596-400a-b0e6-88fdf5377ce9,f4cf2971b4500b772f64a6df9ec55f9f1cca12021e733340b98128027029a891,test,f4cf2971b4500b772f64a6df9ec55f9f1cca12021e733340b98128027029a891\ptbfnkajyi.mp4,backend\data\raw,ptbfnkajyi.mp4,4053503,video/mp4,,,,,,,,,,,,,
83f97fca-fc58-43f9-970c-55d7a61a96d8,dd19e4dc87484a4544dd76667fe28ffa519dfa88caab5dbc2c56e717b474fe7c,test,dd19e4dc87484a4544dd76667fe28ffa519dfa88caab5dbc2c56e717b474fe7c\ptbnewtvon.mp4,backend\data\raw,ptbnewtvon.mp4,6349873,video/mp4,,,,,,,,,,,,,
c7b538f5-5795-4dc0-a9b6-f4d46ea04ab5,4983559ac21258b241d3c4f6c87039a8bf22e8d5a029fcf031f29dd794b3d575,test,4983559ac21258b241d3c4f6c87039a8bf22e8d5a029fcf031f29dd794b3d575\pxcfrszlgi.mp4,backend\data\raw,pxcfrszlgi.mp4,9119355,video/mp4,,,,,,,,,,,,,
73dd784a-0e55-4915-8599-fbabec88bd87,adbda4f66a96ac895864b5a6dba5ac0b1a7890b0583de0164047ae78a8574ddc,test,adbda4f66a96ac895864b5a6dba5ac0b1a7890b0583de0164047ae78a8574ddc\pxjkzvqomp.mp4,backend\data\raw,pxjkzvqomp.mp4,3176902,video/mp4,,,,,,,,,,,,,
99b3bfde-781d-408b-9b7c-87438a7a86f3,970498a19656ce07c1bf7ee56b97e912fd35ca9d6619d28f8a0aca4361414454,test,970498a19656ce07c1bf7ee56b97e912fd35ca9d6619d28f8a0aca4361414454\qarqtkvgby.mp4,backend\data\raw,qarqtkvgby.mp4,7316436,video/mp4,,,,,,,,,,,,,
f2202a9f-5406-4fbd-9361-19017cc33ad9,c6744ed1f7b93683b6b5908f2dbf793e04f6199b74b0cfac9962e502a1f54cbb,test,c6744ed1f7b93683b6b5908f2dbf793e04f6199b74b0cfac9962e502a1f54cbb\qcbkztamqc.mp4,backend\data\raw,qcbkztamqc.mp4,4622083,video/mp4,,,,,,,,,,,,,
248ebc90-db2a-4a34-973e-f3468a8b92b8,d5301fda8e7ad6a0b2ea463bb8ac2044fa6a861da552143b554d309a5cdaaf42,test,d5301fda8e7ad6a0b2ea463bb8ac2044fa6a861da552143b554d309a5cdaaf42\qclpbcbgeq.mp4,backend\data\raw,qclpbcbgeq.mp4,14533989,video/mp4,,,,,,,,,,,,,
882fa1c2-9fb4-41dc-a9b4-40fa1ed7b92e,964c1acf5eb9b9003b14741329e7bdac79a450ca48aa2cd300bce6c41d5222f5,test,964c1acf5eb9b9003b14741329e7bdac79a450ca48aa2cd300bce6c41d5222f5\qdqdsaiitt.mp4,backend\data\raw,qdqdsaiitt.mp4,3788293,video/mp4,,,,,,,,,,,,,
9e66c1aa-96be-4171-9dba-77b46b0e7825,146179800e44f19062402a5b01ee483ba635fd1c02ee2f83904c53900e176450,test,146179800e44f19062402a5b01ee483ba635fd1c02ee2f83904c53900e176450\qhkzlnzruj.mp4,backend\data\raw,qhkzlnzruj.mp4,4136355,video/mp4,,,,,,,,,,,,,
acf7f30b-7ccd-42b4-95c8-9ecd78597d2e,2b731356b54abc5c9884a9a61ca71c5286c17f8f461fb03bfed0f81b5aa7dc86,test,2b731356b54abc5c9884a9a61ca71c5286c17f8f461fb03bfed0f81b5aa7dc86\qhsehzgxqj.mp4,backend\data\raw,qhsehzgxqj.mp4,4677292,video/mp4,,,,,,,,,,,,,
f9d6541c-4c19-4eb1-aaab-d4edd7b92732,e30eb141f02c85b7a5537861409b55377ca46360805901c3dece77362583762f,test,e30eb141f02c85b7a5537861409b55377ca46360805901c3dece77362583762f\qlqhjcshpk.mp4,backend\data\raw,qlqhjcshpk.mp4,4653708,video/mp4,,,,,,,,,,,,,
3b0f968d-2531-4249-948f-4ed37553a694,60039e4a9b50370ae3949f15eb62e4f4fa5b1f0af8391fbe9c4915ebeed2d844,test,60039e4a9b50370ae3949f15eb62e4f4fa5b1f0af8391fbe9c4915ebeed2d844\qlvsqdroqo.mp4,backend\data\raw,qlvsqdroqo.mp4,4994863,video/mp4,,,,,,,,,,,,,
3b49f8fd-7e77-4081-8dd7-c730cdb3fb8d,596285092ae9d24b9ac6ab79e635a2e816f102cf19cc62a13cab6a03838b94d4,test,596285092ae9d24b9ac6ab79e635a2e816f102cf19cc62a13cab6a03838b94d4\qooxnxqqjb.mp4,backend\data\raw,qooxnxqqjb.mp4,3882603,video/mp4,,,,,,,,,,,,,
bebb6b74-bfed-4373-922c-a86ac046825a,ec1529098fcaa95636b9b8e8b9aef00042f6b941ae4f9a3db2ad84ed5b5fea4d,test,ec1529098fcaa95636b9b8e8b9aef00042f6b941ae4f9a3db2ad84ed5b5fea4d\qqnlrngaft.mp4,backend\data\raw,qqnlrngaft.mp4,3539283,video/mp4,,,,,,,,,,,,,
7e10a404-1774-4c54-8e9a-c90c8dccde00,5ebf3502b5f386b039ef011adf8d9131a062c253ccc1ff9cbf08c2935957e104,test,5ebf3502b5f386b039ef011adf8d9131a062c253ccc1ff9cbf08c2935957e104\qsjiypnjwi.mp4,backend\data\raw,qsjiypnjwi.mp4,14171438,video/mp4,,,,,,,,,,,,,
65e2fa78-ceae-44a6-9b68-c11807c8f394,fd3abe21ca02936f940fd248925ad6a2b02c5fb15f358fea61b594b908911c0c,test,fd3abe21ca02936f940fd248925ad6a2b02c5fb15f358fea61b594b908911c0c\qswlzfgcgj.mp4,backend\data\raw,qswlzfgcgj.mp4,3703388,video/mp4,,,,,,,,,,,,,
ec0bcc6a-53d8-4b78-8b40-f00b31afef9c,33bef00c7bc63446a311de47b05cfb405da73eb5e1755dbbb3964d20f3fd7942,test,33bef00c7bc63446a311de47b05cfb405da73eb5e1755dbbb3964d20f3fd7942\qxyrtwozyw.mp4,backend\data\raw,qxyrtwozyw.mp4,3365616,video/mp4,,,,,,,,,,,,,
4456838b-ceb2-4a76-9fb3-2a3688175e65,557133d6021694d439eafec2e3e222215bc84f307a7ca4e14eca6da83c01544a,test,557133d6021694d439eafec2e3e222215bc84f307a7ca4e14eca6da83c01544a\qyyhuvqmyf.mp4,backend\data\raw,qyyhuvqmyf.mp4,4096496,video/mp4,,,,,,,,,,,,,
152965c1-3a5f-4b6e-927d-c5ca11134f3b,8086d080923939da4417e66e80eeac741690ad8c2666afaf98cd8be334c6ac39,test,8086d080923939da4417e66e80eeac741690ad8c2666afaf98cd8be334c6ac39\rcecrgeotc.mp4,backend\data\raw,rcecrgeotc.mp4,3956018,video/mp4,,,,,,,,,,,,,
60edd32a-7b17-4a71-a726-15a58c545049,eed79281b237336e3e58530bf1c2243dbb81d98bbe40b6822fef150173e61822,test,eed79281b237336e3e58530bf1c2243dbb81d98bbe40b6822fef150173e61822\rcjfxxhcal.mp4,backend\data\raw,rcjfxxhcal.mp4,6511199,video/mp4,,,,,,,,,,,,,
0784008f-c535-4efa-b9d8-5d416eb0d929,14d38e32bcd801584741cf7f80d3f3779142f97d06960017380601c55424f7d5,test,14d38e32bcd801584741cf7f80d3f3779142f97d06960017380601c55424f7d5\rerpivllud.mp4,backend\data\raw,rerpivllud.mp4,4065132,video/mp4,,,,,,,,,,,,,
c716c071-61cb-4893-a81d-0407874a1cbd,b6d0bb841ebe6a8e20cf265b45356a1ea3fed9837025e8d549b2437290d79273,test,b6d0bb841ebe6a8e20cf265b45356a1ea3fed9837025e8d549b2437290d79273\rfjuhbnlro.mp4,backend\data\raw,rfjuhbnlro.mp4,16218775,video/mp4,,,,,,,,,,,,,
e3568c4b-d9ef-45dd-b5b7-06037a437147,95c895dce55f4a35907725cffec70d645d399c86a518f854a4efa0a7098dceca,test,95c895dce55f4a35907725cffec70d645d399c86a518f854a4efa0a7098dceca\rfwxcinshk.mp4,backend\data\raw,rfwxcinshk.mp4,8239068,video/mp4,,,,,,,,,,,,,
ada8b91b-7821-49bd-9831-157830296dd9,42180d05f091d215deb73055dea12c890106bbbd3c021d26183d7428930670a3,test,42180d05f091d215deb73055dea12c890106bbbd3c021d26183d7428930670a3\rklawjhbpv.mp4,backend\data\raw,rklawjhbpv.mp4,3425067,video/mp4,,,,,,,,,,,,,
8aab59c0-6c54-4eb2-a994-444c114c3268,b98eb5f17dca6493aab1730fb0f8522f7874a73279fe2dcb02b51c656cc1f761,test,b98eb5f17dca6493aab1730fb0f8522f7874a73279fe2dcb02b51c656cc1f761\rktrpsdlci.mp4,backend\data\raw,rktrpsdlci.mp4,3519445,video/mp4,,,,,,,,,,,,,
338bf58f-3d7d-495b-88ed-c8932ffe7fa2,9887712764ec7cd885952c3694c1c2e02b9b89bf6a388908e8f8b85994517b46,test,9887712764ec7cd885952c3694c1c2e02b9b89bf6a388908e8f8b85994517b46\rmlzgerevr.mp4,backend\data\raw,rmlzgerevr.mp4,3377429,video/mp4,,,,,,,,,,,,,
9fe3bb80-47d5-42ca-ae2c-df9fada12463,1526b655c4eff67b47d64e9e9b9ea2362c84f21c110f063e58632887a842161d,test,1526b655c4eff67b47d64e9e9b9ea2362c84f21c110f063e58632887a842161d\rmufsuogzn.mp4,backend\data\raw,rmufsuogzn.mp4,4686309,video/mp4,,,,,,,,,,,,,
bfc7ea92-0971-4313-ae6e-29d84d28ba91,2a947d07aa3eed5c9c7d83c7195a4eaa62f6ed890e33a8d04d0c159b960653a7,test,2a947d07aa3eed5c9c7d83c7195a4eaa62f6ed890e33a8d04d0c159b960653a7\rnfcjxynfa.mp4,backend\data\raw,rnfcjxynfa.mp4,2835573,video/mp4,,,,,,,,,,,,,
82eb9897-f702-4bf8-b94d-11a4086ed213,35e297d6e15eb84fb27a34df439e50a2cfff62c149f930cc21b5235b4cf3f0c0,test,35e297d6e15eb84fb27a34df439e50a2cfff62c149f930cc21b5235b4cf3f0c0\rrrfjhugvb.mp4,backend\data\raw,rrrfjhugvb.mp4,4929015,video/mp4,,,,,,,,,,,,,
cd5ca846-fb4f-4721-94e3-dfe63b64b955,e0c586c4e632586efde54be8fd4219c89ac5d585edceafdcb1e8f2654eee6224,test,e0c586c4e632586efde54be8fd4219c89ac5d585edceafdcb1e8f2654eee6224\rtpbawlmxr.mp4,backend\data\raw,rtpbawlmxr.mp4,4110523,video/mp4,,,,,,,,,,,,,
37484bb9-de39-4c99-813e-4e2b5bb80f04,bf8563b4f964f3eea0ebd6fd5b038f4654b594667b2b623382e84dee61b15662,test,bf8563b4f964f3eea0ebd6fd5b038f4654b594667b2b623382e84dee61b15662\ruhtnngrqv.mp4,backend\data\raw,ruhtnngrqv.mp4,3979371,video/mp4,,,,,,,,,,,,,
5735dfe8-399a-4bca-82b5-04597ae35633,36aae2f021829399d26d63980c836fe0aa8a3e362024d3e7c2065123ff7b807d,test,36aae2f021829399d26d63980c836fe0aa8a3e362024d3e7c2065123ff7b807d\rukyxomwcx.mp4,backend\data\raw,rukyxomwcx.mp4,3401464,video/mp4,,,,,,,,,,,,,
d8b4ceff-7c12-4cb8-8b57-cd1cd953dae8,abdf0cb07c510f068e5a781a9483a191cb26619c0a77e8b45460ce386ad6d08a,test,abdf0cb07c510f068e5a781a9483a191cb26619c0a77e8b45460ce386ad6d08a\rvvpazsffd.mp4,backend\data\raw,rvvpazsffd.mp4,14185278,video/mp4,,,,,,,,,,,,,
5560cce6-1540-4aa7-85bf-73073d67debf,eaaa516da2f916dff4e1a4b6fc2192f0ce259b74d54a36f507dac775313e12c8,test,eaaa516da2f916dff4e1a4b6fc2192f0ce259b74d54a36f507dac775313e12c8\rxdoimqble.mp4,backend\data\raw,rxdoimqble.mp4,3179240,video/mp4,,,,,,,,,,,,,
45bb0af4-8df1-458a-896a-ca0432308c1d,8fc1937dd9044f47fb735a01cfc3ca7786dac7f5b82b99b146f1829ad48bf7f8,test,8fc1937dd9044f47fb735a01cfc3ca7786dac7f5b82b99b146f1829ad48bf7f8\ryxaqpfubf.mp4,backend\data\raw,ryxaqpfubf.mp4,3796032,video/mp4,,,,,,,,,,,,,
c0e7ebde-eec5-4ee3-99b1-f98238541a15,cc7564a9c0ce1343440f859130fc83c1a1946a56670bddd103515bab870b71e4,test,cc7564a9c0ce1343440f859130fc83c1a1946a56670bddd103515bab870b71e4\scbdenmaed.mp4,backend\data\raw,scbdenmaed.mp4,5832581,video/mp4,,,,,,,,,,,,,
